sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-11675_201302191628,AR-11675,2013-02-19T16:28:47+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11675_T000_20130219043847.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11675_T001_20130219113847.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11675_T002_20130219150847.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11675_T003_20130219162847.fits,2013-02-20T16:28:47+00:00,2013-02-21T16:28:47+00:00,0,0,-8.0
SEQ_AR-11677_201302181150,AR-11677,2013-02-18T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11677_T000_20130218000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11677_T001_20130218070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11677_T002_20130218103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11677_T003_20130218115000.fits,2013-02-19T11:50:00+00:00,2013-02-20T11:50:00+00:00,0,0,-8.0
SEQ_AR-11688_201303052350,AR-11688,2013-03-05T23:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11688_T000_20130305120000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11688_T001_20130305190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11688_T002_20130305223000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11688_T003_20130305235000.fits,2013-03-06T23:50:00+00:00,2013-03-07T23:50:00+00:00,0,0,-8.0
SEQ_AR-11698_201303160409,AR-11698,2013-03-16T04:09:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130315173900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130315222201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316003900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316040900.fits,2013-03-17T04:09:00+00:00,2013-03-18T04:09:00+00:00,0,1,-5.4823
SEQ_AR-11698_201303160522,AR-11698,2013-03-16T05:22:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130315222201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316003900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316040900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316052201.fits,2013-03-17T05:22:01+00:00,2013-03-18T05:22:01+00:00,0,1,-5.4823
SEQ_AR-11698_201303160529,AR-11698,2013-03-16T05:29:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316003900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316040900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316052201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316052900.fits,2013-03-17T05:29:00+00:00,2013-03-18T05:29:00+00:00,0,1,-5.4823
SEQ_AR-11698_201303160852,AR-11698,2013-03-16T08:52:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316040900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316052201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316052900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316085201.fits,2013-03-17T08:52:01+00:00,2013-03-18T08:52:01+00:00,0,1,-5.4823
SEQ_AR-11698_201303161012,AR-11698,2013-03-16T10:12:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130316052201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316052900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316085201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316101201.fits,2013-03-17T10:12:01+00:00,2013-03-18T10:12:01+00:00,0,1,-5.4823
SEQ_AR-11698_201303171317,AR-11698,2013-03-17T13:17:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316052900.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316085201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316101201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130317131701.fits,2013-03-18T13:17:01+00:00,2013-03-19T13:17:01+00:00,0,1,-5.296
SEQ_AR-11698_201303172017,AR-11698,2013-03-17T20:17:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130316085201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316101201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130317131701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130317201701.fits,2013-03-18T20:17:01+00:00,2013-03-19T20:17:01+00:00,0,1,-5.296
SEQ_AR-11698_201303172347,AR-11698,2013-03-17T23:47:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130316101201.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130317131701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130317201701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130317234701.fits,2013-03-18T23:47:01+00:00,2013-03-19T23:47:01+00:00,0,1,-5.296
SEQ_AR-11698_201303180107,AR-11698,2013-03-18T01:07:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T000_20130317131701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T001_20130317201701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T002_20130317234701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11698_T003_20130318010701.fits,2013-03-19T01:07:01+00:00,2013-03-20T01:07:01+00:00,0,1,-5.296
SEQ_AR-11703_201303232216,AR-11703,2013-03-23T22:16:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11703_T000_20130323102601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11703_T001_20130323172601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11703_T002_20130323205601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11703_T003_20130323221601.fits,2013-03-24T22:16:01+00:00,2013-03-25T22:16:01+00:00,0,0,-6.5315
SEQ_AR-11710_201304052349,AR-11710,2013-04-05T23:49:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11710_T000_20130405115959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11710_T001_20130405185959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11710_T002_20130405222959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11710_T003_20130405234959.fits,2013-04-06T23:49:59+00:00,2013-04-07T23:49:59+00:00,0,0,-8.0
SEQ_AR-11713_201304072338,AR-11713,2013-04-07T23:38:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11713_T000_20130407114801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11713_T001_20130407184801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11713_T002_20130407221801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11713_T003_20130407233801.fits,2013-04-08T23:38:01+00:00,2013-04-09T23:38:01+00:00,0,1,-5.7533
SEQ_AR-11714_201304122214,AR-11714,2013-04-12T22:14:14+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11714_T000_20130412102414.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11714_T001_20130412172414.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11714_T002_20130412205414.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11714_T003_20130412221414.fits,2013-04-13T22:14:14+00:00,2013-04-14T22:14:14+00:00,0,0,-8.0
SEQ_AR-11718_201304150915,AR-11718,2013-04-15T09:15:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11718_T000_20130414212500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11718_T001_20130415042500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11718_T002_20130415075500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11718_T003_20130415091500.fits,2013-04-16T09:15:00+00:00,2013-04-17T09:15:00+00:00,0,1,-5.888
SEQ_AR-11720_201304081150,AR-11720,2013-04-08T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11720_T000_20130408000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11720_T001_20130408070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11720_T002_20130408103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11720_T003_20130408115000.fits,2013-04-09T11:50:00+00:00,2013-04-10T11:50:00+00:00,0,0,-8.0
SEQ_AR-11723_201304170727,AR-11723,2013-04-17T07:27:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11723_T000_20130416193700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11723_T001_20130417023700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11723_T002_20130417060700.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11723_T003_20130417072700.fits,2013-04-18T07:27:00+00:00,2013-04-19T07:27:00+00:00,0,0,-8.0
SEQ_AR-11728_201304261330,AR-11728,2013-04-26T13:30:50+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11728_T000_20130426014050.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11728_T001_20130426084050.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11728_T002_20130426121050.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11728_T003_20130426133050.fits,2013-04-27T13:30:50+00:00,2013-04-28T13:30:50+00:00,0,0,-8.0
SEQ_AR-11729_201304260732,AR-11729,2013-04-26T07:32:49+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11729_T000_20130425194249.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11729_T001_20130426024249.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11729_T002_20130426061249.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11729_T003_20130426073249.fits,2013-04-27T07:32:49+00:00,2013-04-28T07:32:49+00:00,0,0,-8.0
SEQ_AR-11731_201305051345,AR-11731,2013-05-05T13:45:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11731_T000_20130505015500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11731_T001_20130505085500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11731_T002_20130505122500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11731_T003_20130505134500.fits,2013-05-06T13:45:00+00:00,2013-05-07T13:45:00+00:00,0,1,-5.888
SEQ_AR-11732_201304281150,AR-11732,2013-04-28T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11732_T000_20130428000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11732_T001_20130428070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11732_T002_20130428103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11732_T003_20130428115000.fits,2013-04-29T11:50:00+00:00,2013-04-30T11:50:00+00:00,0,1,-5.4523
SEQ_AR-11734_201305011956,AR-11734,2013-05-01T19:56:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11734_T000_20130501075600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11734_T001_20130501150600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11734_T002_20130501183600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11734_T003_20130501195600.fits,2013-05-02T19:56:00+00:00,2013-05-03T19:56:00+00:00,0,1,-5.7833
SEQ_AR-11736_201305041025,AR-11736,2013-05-04T10:25:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11736_T000_20130503223559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11736_T001_20130504053559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11736_T002_20130504090559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11736_T003_20130504102559.fits,2013-05-05T10:25:59+00:00,2013-05-06T10:25:59+00:00,0,0,-8.0
SEQ_AR-11740_201305101648,AR-11740,2013-05-10T16:48:54+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11740_T000_20130510045854.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11740_T001_20130510115854.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11740_T002_20130510152854.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11740_T003_20130510164854.fits,2013-05-11T16:48:54+00:00,2013-05-12T16:48:54+00:00,0,0,-8.0
SEQ_AR-11744_201305151207,AR-11744,2013-05-15T12:07:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T000_20130515001701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T001_20130515071701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T002_20130515104701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T003_20130515120701.fits,2013-05-16T12:07:01+00:00,2013-05-17T12:07:01+00:00,0,1,-5.8502
SEQ_AR-11744_201305201150,AR-11744,2013-05-20T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T001_20130515071701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T002_20130515104701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T003_20130515120701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T000_20130520115000.fits,2013-05-21T11:50:00+00:00,2013-05-22T11:50:00+00:00,0,0,-8.0
SEQ_AR-11744_201305201900,AR-11744,2013-05-20T19:00:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T002_20130515104701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T003_20130515120701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T000_20130520115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T001_20130520190000.fits,2013-05-21T19:00:00+00:00,2013-05-22T19:00:00+00:00,0,0,-8.0
SEQ_AR-11744_201305202230,AR-11744,2013-05-20T22:30:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T003_20130515120701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T000_20130520115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T001_20130520190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T002_20130520223000.fits,2013-05-21T22:30:00+00:00,2013-05-22T22:30:00+00:00,0,0,-8.0
SEQ_AR-11744_201305202350,AR-11744,2013-05-20T23:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T000_20130520115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T001_20130520190000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T002_20130520223000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11744_T003_20130520235000.fits,2013-05-21T23:50:00+00:00,2013-05-22T23:50:00+00:00,0,0,-8.0
SEQ_AR-11748_201305191808,AR-11748,2013-05-19T18:08:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11748_T000_20130519061800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11748_T001_20130519131800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11748_T002_20130519164800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11748_T003_20130519180800.fits,2013-05-20T18:08:00+00:00,2013-05-21T18:08:00+00:00,1,2,-4.9471
SEQ_AR-11755_201305241039,AR-11755,2013-05-24T10:39:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11755_T000_20130523224901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11755_T001_20130524054901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11755_T002_20130524091901.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11755_T003_20130524103901.fits,2013-05-25T10:39:01+00:00,2013-05-26T10:39:01+00:00,0,1,-5.6072
SEQ_AR-11756_201305231440,AR-11756,2013-05-23T14:40:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11756_T000_20130523025000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11756_T001_20130523095000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11756_T002_20130523132000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-11756_T003_20130523144000.fits,2013-05-24T14:40:00+00:00,2013-05-25T14:40:00+00:00,0,1,-5.3384
